quest_id,local_name_ru,local_name_en,faction_id,quest_kind,category_id,description_ru,objective_type,target_id,target_amount,activation_mode,claim_mode,required_quest_id,reward_item_id,reward_amount,reward_item2_id,reward_item2_amount,reward_freight_amount,reward_mastery_amount,reward_reputation_faction_id,reward_reputation_amount,sort_order
fquest_factory_ark_43,Заводные Ковчеги: поручение 43,Clockwork Ark Contract 43,factory_ark,campaign,faction_campaign,"Шаг 43 большой цепочки заводного протокола: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,factory_ark,21748,retroactive,manual,fquest_factory_ark_42,perfcards,39,,,3464,176,factory_ark,174,14043
fquest_factory_ark_44,Заводные Ковчеги: поручение 44,Clockwork Ark Contract 44,factory_ark,campaign,faction_campaign,"Шаг 44 большой цепочки заводного протокола: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,factory_ark,24495,retroactive,manual,fquest_factory_ark_43,perfcards,40,,,3541,179,factory_ark,178,14044
fquest_factory_ark_45,Заводные Ковчеги: поручение 45,Clockwork Ark Contract 45,factory_ark,campaign,faction_campaign,"Шаг 45 большой цепочки заводного протокола: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,factory_ark,27588,retroactive,manual,fquest_factory_ark_44,perfcards,41,ark_hangar_cradle,2,3617,183,factory_ark,182,14045
fquest_factory_ark_46,Заводные Ковчеги: поручение 46,Clockwork Ark Contract 46,factory_ark,campaign,faction_campaign,"Шаг 46 большой цепочки заводного протокола: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,factory_ark,31072,retroactive,manual,fquest_factory_ark_45,perfcards,41,,,3694,186,factory_ark,185,14046
fquest_factory_ark_47,Заводные Ковчеги: поручение 47,Clockwork Ark Contract 47,factory_ark,campaign,faction_campaign,"Шаг 47 большой цепочки заводного протокола: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,factory_ark,34996,retroactive,manual,fquest_factory_ark_46,perfcards,42,,,3770,190,factory_ark,189,14047
fquest_factory_ark_48,Заводные Ковчеги: поручение 48,Clockwork Ark Contract 48,factory_ark,campaign,faction_campaign,"Шаг 48 большой цепочки заводного протокола: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,factory_ark,39416,retroactive,manual,fquest_factory_ark_47,perfcards,43,,,3847,193,factory_ark,193,14048
fquest_factory_ark_49,Заводные Ковчеги: поручение 49,Clockwork Ark Contract 49,factory_ark,campaign,faction_campaign,"Шаг 49 большой цепочки заводного протокола: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,factory_ark,44394,retroactive,manual,fquest_factory_ark_48,perfcards,44,,,3923,197,factory_ark,196,14049
fquest_factory_ark_50,Заводные Ковчеги: поручение 50,Clockwork Ark Contract 50,factory_ark,campaign,faction_campaign,"Шаг 50 большой цепочки заводного протокола: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,factory_ark,50000,retroactive,manual,fquest_factory_ark_49,perfcards,45,ark_hangar_cradle,2,4000,200,factory_ark,200,14050
fquest_devourers_01,Пожиратели: поручение 01,Devourers Contract 01,devourers,campaign,faction_campaign,"Шаг 1 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,20,retroactive,manual,,amber,1,,,250,30,devourers,20,15001
fquest_devourers_02,Пожиратели: поручение 02,Devourers Contract 02,devourers,campaign,faction_campaign,"Шаг 2 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,30,retroactive,manual,fquest_devourers_01,amber,2,,,327,33,devourers,24,15002
fquest_devourers_03,Пожиратели: поручение 03,Devourers Contract 03,devourers,campaign,faction_campaign,"Шаг 3 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,45,retroactive,manual,fquest_devourers_02,amber,3,,,403,37,devourers,27,15003
fquest_devourers_04,Пожиратели: поручение 04,Devourers Contract 04,devourers,campaign,faction_campaign,"Шаг 4 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,67,retroactive,manual,fquest_devourers_03,amber,3,,,480,40,devourers,31,15004
fquest_devourers_05,Пожиратели: поручение 05,Devourers Contract 05,devourers,campaign,faction_campaign,"Шаг 5 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,100,retroactive,manual,fquest_devourers_04,amber,4,dev_harpoon_winch,1,556,44,devourers,35,15005
fquest_devourers_06,Пожиратели: поручение 06,Devourers Contract 06,devourers,campaign,faction_campaign,"Шаг 6 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,138,retroactive,manual,fquest_devourers_05,amber,5,,,633,47,devourers,38,15006
fquest_devourers_07,Пожиратели: поручение 07,Devourers Contract 07,devourers,campaign,faction_campaign,"Шаг 7 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,190,retroactive,manual,fquest_devourers_06,amber,6,,,709,51,devourers,42,15007
fquest_devourers_08,Пожиратели: поручение 08,Devourers Contract 08,devourers,campaign,faction_campaign,"Шаг 8 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,263,retroactive,manual,fquest_devourers_07,amber,7,,,786,54,devourers,46,15008
fquest_devourers_09,Пожиратели: поручение 09,Devourers Contract 09,devourers,campaign,faction_campaign,"Шаг 9 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,362,retroactive,manual,fquest_devourers_08,amber,7,,,862,58,devourers,49,15009
fquest_devourers_10,Пожиратели: поручение 10,Devourers Contract 10,devourers,campaign,faction_campaign,"Шаг 10 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,500,retroactive,manual,fquest_devourers_09,amber,8,dev_tension_drum,1,939,61,devourers,53,15010
fquest_devourers_11,Пожиратели: поручение 11,Devourers Contract 11,devourers,campaign,faction_campaign,"Шаг 11 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,563,retroactive,manual,fquest_devourers_10,amber,9,,,1015,65,devourers,57,15011
fquest_devourers_12,Пожиратели: поручение 12,Devourers Contract 12,devourers,campaign,faction_campaign,"Шаг 12 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,635,retroactive,manual,fquest_devourers_11,amber,10,,,1092,68,devourers,60,15012
fquest_devourers_13,Пожиратели: поручение 13,Devourers Contract 13,devourers,campaign,faction_campaign,"Шаг 13 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,715,retroactive,manual,fquest_devourers_12,amber,11,,,1168,72,devourers,64,15013
fquest_devourers_14,Пожиратели: поручение 14,Devourers Contract 14,devourers,campaign,faction_campaign,"Шаг 14 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,806,retroactive,manual,fquest_devourers_13,amber,11,,,1245,75,devourers,68,15014
fquest_devourers_15,Пожиратели: поручение 15,Devourers Contract 15,devourers,campaign,faction_campaign,"Шаг 15 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,909,retroactive,manual,fquest_devourers_14,amber,12,,,1321,79,devourers,71,15015
fquest_devourers_16,Пожиратели: поручение 16,Devourers Contract 16,devourers,campaign,faction_campaign,"Шаг 16 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,1024,retroactive,manual,fquest_devourers_15,amber,13,,,1398,82,devourers,75,15016
fquest_devourers_17,Пожиратели: поручение 17,Devourers Contract 17,devourers,campaign,faction_campaign,"Шаг 17 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,1154,retroactive,manual,fquest_devourers_16,amber,14,,,1474,86,devourers,79,15017
fquest_devourers_18,Пожиратели: поручение 18,Devourers Contract 18,devourers,campaign,faction_campaign,"Шаг 18 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,1300,retroactive,manual,fquest_devourers_17,amber,15,,,1551,89,devourers,82,15018
fquest_devourers_19,Пожиратели: поручение 19,Devourers Contract 19,devourers,campaign,faction_campaign,"Шаг 19 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,1465,retroactive,manual,fquest_devourers_18,amber,15,,,1628,92,devourers,86,15019
fquest_devourers_20,Пожиратели: поручение 20,Devourers Contract 20,devourers,campaign,faction_campaign,"Шаг 20 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,1651,retroactive,manual,fquest_devourers_19,amber,16,dev_hook_chain,1,1704,96,devourers,90,15020
fquest_devourers_21,Пожиратели: поручение 21,Devourers Contract 21,devourers,campaign,faction_campaign,"Шаг 21 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,1860,retroactive,manual,fquest_devourers_20,amber,17,,,1781,99,devourers,93,15021
fquest_devourers_22,Пожиратели: поручение 22,Devourers Contract 22,devourers,campaign,faction_campaign,"Шаг 22 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,2096,retroactive,manual,fquest_devourers_21,amber,18,,,1857,103,devourers,97,15022
fquest_devourers_23,Пожиратели: поручение 23,Devourers Contract 23,devourers,campaign,faction_campaign,"Шаг 23 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,2362,retroactive,manual,fquest_devourers_22,amber,19,,,1934,106,devourers,101,15023
fquest_devourers_24,Пожиратели: поручение 24,Devourers Contract 24,devourers,campaign,faction_campaign,"Шаг 24 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,2662,retroactive,manual,fquest_devourers_23,amber,19,,,2010,110,devourers,104,15024
fquest_devourers_25,Пожиратели: поручение 25,Devourers Contract 25,devourers,campaign,faction_campaign,"Шаг 25 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,3000,retroactive,manual,fquest_devourers_24,amber,20,,,2087,113,devourers,108,15025
fquest_devourers_26,Пожиратели: поручение 26,Devourers Contract 26,devourers,campaign,faction_campaign,"Шаг 26 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,3338,retroactive,manual,fquest_devourers_25,amber,21,,,2163,117,devourers,112,15026
fquest_devourers_27,Пожиратели: поручение 27,Devourers Contract 27,devourers,campaign,faction_campaign,"Шаг 27 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,3713,retroactive,manual,fquest_devourers_26,amber,22,,,2240,120,devourers,116,15027
fquest_devourers_28,Пожиратели: поручение 28,Devourers Contract 28,devourers,campaign,faction_campaign,"Шаг 28 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,4131,retroactive,manual,fquest_devourers_27,amber,22,,,2316,124,devourers,119,15028
fquest_devourers_29,Пожиратели: поручение 29,Devourers Contract 29,devourers,campaign,faction_campaign,"Шаг 29 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,4596,retroactive,manual,fquest_devourers_28,amber,23,,,2393,127,devourers,123,15029
fquest_devourers_30,Пожиратели: поручение 30,Devourers Contract 30,devourers,campaign,faction_campaign,"Шаг 30 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,5113,retroactive,manual,fquest_devourers_29,amber,24,,,2469,131,devourers,127,15030
fquest_devourers_31,Пожиратели: поручение 31,Devourers Contract 31,devourers,campaign,faction_campaign,"Шаг 31 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,5688,retroactive,manual,fquest_devourers_30,amber,25,,,2546,134,devourers,130,15031
fquest_devourers_32,Пожиратели: поручение 32,Devourers Contract 32,devourers,campaign,faction_campaign,"Шаг 32 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,6329,retroactive,manual,fquest_devourers_31,amber,26,,,2622,138,devourers,134,15032
fquest_devourers_33,Пожиратели: поручение 33,Devourers Contract 33,devourers,campaign,faction_campaign,"Шаг 33 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,7041,retroactive,manual,fquest_devourers_32,amber,26,,,2699,141,devourers,138,15033
fquest_devourers_34,Пожиратели: поручение 34,Devourers Contract 34,devourers,campaign,faction_campaign,"Шаг 34 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,7833,retroactive,manual,fquest_devourers_33,amber,27,,,2776,144,devourers,141,15034
fquest_devourers_35,Пожиратели: поручение 35,Devourers Contract 35,devourers,campaign,faction_campaign,"Шаг 35 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,8715,retroactive,manual,fquest_devourers_34,amber,28,dev_bone_cutter,2,2852,148,devourers,145,15035
fquest_devourers_36,Пожиратели: поручение 36,Devourers Contract 36,devourers,campaign,faction_campaign,"Шаг 36 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,9695,retroactive,manual,fquest_devourers_35,amber,29,,,2929,151,devourers,149,15036
fquest_devourers_37,Пожиратели: поручение 37,Devourers Contract 37,devourers,campaign,faction_campaign,"Шаг 37 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,10786,retroactive,manual,fquest_devourers_36,amber,30,,,3005,155,devourers,152,15037
fquest_devourers_38,Пожиратели: поручение 38,Devourers Contract 38,devourers,campaign,faction_campaign,"Шаг 38 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,12000,retroactive,manual,fquest_devourers_37,amber,30,,,3082,158,devourers,156,15038
fquest_devourers_39,Пожиратели: поручение 39,Devourers Contract 39,devourers,campaign,faction_campaign,"Шаг 39 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,13515,retroactive,manual,fquest_devourers_38,amber,31,,,3158,162,devourers,160,15039
fquest_devourers_40,Пожиратели: поручение 40,Devourers Contract 40,devourers,campaign,faction_campaign,"Шаг 40 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,15222,retroactive,manual,fquest_devourers_39,amber,32,,,3235,165,devourers,163,15040
fquest_devourers_41,Пожиратели: поручение 41,Devourers Contract 41,devourers,campaign,faction_campaign,"Шаг 41 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,17145,retroactive,manual,fquest_devourers_40,amber,33,,,3311,169,devourers,167,15041
fquest_devourers_42,Пожиратели: поручение 42,Devourers Contract 42,devourers,campaign,faction_campaign,"Шаг 42 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,19310,retroactive,manual,fquest_devourers_41,amber,34,,,3388,172,devourers,171,15042
fquest_devourers_43,Пожиратели: поручение 43,Devourers Contract 43,devourers,campaign,faction_campaign,"Шаг 43 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,21748,retroactive,manual,fquest_devourers_42,amber,34,,,3464,176,devourers,174,15043
fquest_devourers_44,Пожиратели: поручение 44,Devourers Contract 44,devourers,campaign,faction_campaign,"Шаг 44 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,24495,retroactive,manual,fquest_devourers_43,amber,35,,,3541,179,devourers,178,15044
fquest_devourers_45,Пожиратели: поручение 45,Devourers Contract 45,devourers,campaign,faction_campaign,"Шаг 45 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,27588,retroactive,manual,fquest_devourers_44,amber,36,dev_bomb_cowling,2,3617,183,devourers,182,15045
fquest_devourers_46,Пожиратели: поручение 46,Devourers Contract 46,devourers,campaign,faction_campaign,"Шаг 46 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,31072,retroactive,manual,fquest_devourers_45,amber,37,,,3694,186,devourers,185,15046
fquest_devourers_47,Пожиратели: поручение 47,Devourers Contract 47,devourers,campaign,faction_campaign,"Шаг 47 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,34996,retroactive,manual,fquest_devourers_46,amber,38,,,3770,190,devourers,189,15047
fquest_devourers_48,Пожиратели: поручение 48,Devourers Contract 48,devourers,campaign,faction_campaign,"Шаг 48 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,39416,retroactive,manual,fquest_devourers_47,amber,38,,,3847,193,devourers,193,15048
fquest_devourers_49,Пожиратели: поручение 49,Devourers Contract 49,devourers,campaign,faction_campaign,"Шаг 49 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,44394,retroactive,manual,fquest_devourers_48,amber,39,,,3923,197,devourers,196,15049
fquest_devourers_50,Пожиратели: поручение 50,Devourers Contract 50,devourers,campaign,faction_campaign,"Шаг 50 большой цепочки охотничьего договора: закрепите доверие, выполните профильные работы и откройте следующую поставку фракции.",faction_reputation,devourers,50000,retroactive,manual,fquest_devourers_49,amber,40,dev_bomb_cowling,2,4000,200,devourers,200,15050
